matchup_id,season,week,team_id,opponent_id,team_score,opponent_score,is_playoff,is_championship,matchup_type
670,2023,1,26,7,95.79,124.83,False,False,NONE
671,2023,2,15,1,109.27,125.92,False,False,NONE
672,2023,2,1,15,125.92,109.27,False,False,NONE
673,2023,2,4,12,133.59,131.93,False,False,NONE
674,2023,2,12,4,131.93,133.59,False,False,NONE
675,2023,2,26,9,103.66,107.72,False,False,NONE
676,2023,2,9,26,107.72,103.66,False,False,NONE
677,2023,2,11,16,116.51,94.56,False,False,NONE
678,2023,2,16,11,94.56,116.51,False,False,NONE
679,2023,2,7,17,109.71,88.14,False,False,NONE
680,2023,2,17,7,88.14,109.71,False,False,NONE
681,2023,3,4,26,182.08,71.4,False,False,NONE
682,2023,3,26,4,71.4,182.08,False,False,NONE
683,2023,3,15,11,66.07,128.6,False,False,NONE
684,2023,3,11,15,128.6,66.07,False,False,NONE
685,2023,3,1,7,131.05,95.17,False,False,NONE
686,2023,3,7,1,95.17,131.05,False,False,NONE
687,2023,3,12,16,104.9,180.58,False,False,NONE
688,2023,3,16,12,180.58,104.9,False,False,NONE
689,2023,3,9,17,127.62,102.04,False,False,NONE
690,2023,3,17,9,102.04,127.62,False,False,NONE
691,2023,4,11,7,119.01,124.57,False,False,NONE
692,2023,4,7,11,124.57,119.01,False,False,NONE
693,2023,4,16,4,126.55,92.85,False,False,NONE
694,2023,4,4,16,92.85,126.55,False,False,NONE
695,2023,4,17,26,80.63,118.86,False,False,NONE
696,2023,4,26,17,118.86,80.63,False,False,NONE
697,2023,4,12,15,89.19,65.85,False,False,NONE
698,2023,4,15,12,65.85,89.19,False,False,NONE
699,2023,4,9,1,131.36,127.88,False,False,NONE
700,2023,4,1,9,127.88,131.36,False,False,NONE
701,2023,5,16,17,83.32,143.96,False,False,NONE
702,2023,5,17,16,143.96,83.32,False,False,NONE
703,2023,5,11,12,80.42,92.25,False,False,NONE
704,2023,5,12,11,92.25,80.42,False,False,NONE
705,2023,5,7,9,109.69,165.27,False,False,NONE
706,2023,5,9,7,165.27,109.69,False,False,NONE
707,2023,5,4,15,95.42,96.21,False,False,NONE
708,2023,5,15,4,96.21,95.42,False,False,NONE
709,2023,5,26,1,113.39,118.7,False,False,NONE
710,2023,5,1,26,118.7,113.39,False,False,NONE
711,2023,6,9,15,122.25,102.29,False,False,NONE
712,2023,6,15,9,102.29,122.25,False,False,NONE
713,2023,6,1,4,98.08,133.46,False,False,NONE
714,2023,6,4,1,133.46,98.08,False,False,NONE
715,2023,6,26,11,61.78,97.34,False,False,NONE
716,2023,6,11,26,97.34,61.78,False,False,NONE
717,2023,6,7,16,69.96,96.91,False,False,NONE
718,2023,6,16,7,96.91,69.96,False,False,NONE
719,2023,6,17,12,110.6,109.75,False,False,NONE
720,2023,6,12,17,109.75,110.6,False,False,NONE
721,2023,7,4,9,99.06,111.51,False,False,NONE
722,2023,7,9,4,111.51,99.06,False,False,NONE
723,2023,7,11,1,95.02,120.98,False,False,NONE
724,2023,7,1,11,120.98,95.02,False,False,NONE
725,2023,7,16,26,81.03,53.0,False,False,NONE
726,2023,7,26,16,53.0,81.03,False,False,NONE
727,2023,7,12,7,97.79,88.45,False,False,NONE
728,2023,7,7,12,88.45,97.79,False,False,NONE
729,2023,7,15,17,98.66,153.52,False,False,NONE
730,2023,7,17,15,153.52,98.66,False,False,NONE
731,2023,8,9,11,110.64,133.81,False,False,NONE
732,2023,8,11,9,133.81,110.64,False,False,NONE
733,2023,8,1,16,113.44,82.3,False,False,NONE
734,2023,8,16,1,82.3,113.44,False,False,NONE
735,2023,8,26,12,111.66,160.66,False,False,NONE
736,2023,8,12,26,160.66,111.66,False,False,NONE
737,2023,8,7,15,86.73,110.23,False,False,NONE
738,2023,8,15,7,110.23,86.73,False,False,NONE
739,2023,8,17,4,92.44,93.23,False,False,NONE
740,2023,8,4,17,93.23,92.44,False,False,NONE
741,2023,9,16,9,95.32,91.46,False,False,NONE
742,2023,9,9,16,91.46,95.32,False,False,NONE
743,2023,9,12,11,130.69,102.56,False,False,NONE
744,2023,9,11,12,102.56,130.69,False,False,NONE
745,2023,9,1,17,104.82,89.05,False,False,NONE
746,2023,9,17,1,89.05,104.82,False,False,NONE
747,2023,9,15,4,107.21,113.06,False,False,NONE
748,2023,9,4,15,113.06,107.21,False,False,NONE
749,2023,9,26,7,97.5,62.32,False,False,NONE
750,2023,9,7,26,62.32,97.5,False,False,NONE
751,2023,10,12,1,165.28,123.02,False,False,NONE
752,2023,10,1,12,123.02,165.28,False,False,NONE
753,2023,10,15,16,123.62,66.14,False,False,NONE
754,2023,10,16,15,66.14,123.62,False,False,NONE
755,2023,10,9,26,72.12,116.03,False,False,NONE
756,2023,10,26,9,116.03,72.12,False,False,NONE
757,2023,10,4,11,148.38,87.4,False,False,NONE
758,2023,10,11,4,87.4,148.38,False,False,NONE
759,2023,10,17,7,91.24,91.99,False,False,NONE
760,2023,10,7,17,91.99,91.24,False,False,NONE
761,2023,11,15,26,106.56,101.47,False,False,NONE
762,2023,11,26,15,101.47,106.56,False,False,NONE
763,2023,11,12,4,121.9,101.86,False,False,NONE
764,2023,11,4,12,101.86,121.9,False,False,NONE
765,2023,11,7,1,103.82,99.64,False,False,NONE
766,2023,11,1,7,99.64,103.82,False,False,NONE
767,2023,11,16,11,114.63,116.95,False,False,NONE
768,2023,11,11,16,116.95,114.63,False,False,NONE
769,2023,11,17,9,68.93,110.26,False,False,NONE
770,2023,11,9,17,110.26,68.93,False,False,NONE
771,2023,12,4,7,135.03,95.83,False,False,NONE
772,2023,12,7,4,95.83,135.03,False,False,NONE
773,2023,12,11,15,151.94,104.59,False,False,NONE
774,2023,12,15,11,104.59,151.94,False,False,NONE
775,2023,12,26,17,143.56,102.97,False,False,NONE
776,2023,12,17,26,102.97,143.56,False,False,NONE
777,2023,12,16,12,77.12,145.47,False,False,NONE
778,2023,12,12,16,145.47,77.12,False,False,NONE
779,2023,12,1,9,82.24,127.96,False,False,NONE
780,2023,12,9,1,127.96,82.24,False,False,NONE
781,2023,13,11,17,108.47,67.61,False,False,NONE
782,2023,13,17,11,67.61,108.47,False,False,NONE
783,2023,13,4,16,104.47,95.58,False,False,NONE
784,2023,13,16,4,95.58,104.47,False,False,NONE
785,2023,13,9,7,173.15,122.45,False,False,NONE
786,2023,13,7,9,122.45,173.15,False,False,NONE
787,2023,13,15,12,116.77,136.34,False,False,NONE
788,2023,13,12,15,136.34,116.77,False,False,NONE
789,2023,13,1,26,101.02,150.66,False,False,NONE
790,2023,13,26,1,150.66,101.02,False,False,NONE
791,2023,14,9,12,121.09,109.99,False,False,NONE
792,2023,14,12,9,109.99,121.09,False,False,NONE
793,2023,14,1,15,106.95,132.43,False,False,NONE
794,2023,14,15,1,132.43,106.95,False,False,NONE
795,2023,14,26,4,78.45,126.54,False,False,NONE
796,2023,14,4,26,126.54,78.45,False,False,NONE
797,2023,14,7,11,120.11,109.28,False,False,NONE
798,2023,14,11,7,109.28,120.11,False,False,NONE
799,2023,14,17,16,70.73,101.33,False,False,NONE
800,2023,14,16,17,101.33,70.73,False,False,NONE
801,2023,15,9,0,112.76,0.0,True,False,WINNERS_BRACKET
802,2023,15,11,16,103.27,101.59,True,False,WINNERS_BRACKET
803,2023,15,16,11,101.59,103.27,True,False,WINNERS_BRACKET
804,2023,15,4,1,130.69,118.09,True,False,WINNERS_BRACKET
805,2023,15,1,4,118.09,130.69,True,False,WINNERS_BRACKET
806,2023,15,12,0,47.31,0.0,True,False,WINNERS_BRACKET
807,2023,15,7,26,84.53,101.7,True,False,LOSERS_CONSOLATION_LADDER
808,2023,15,26,7,101.7,84.53,True,False,LOSERS_CONSOLATION_LADDER
809,2023,15,15,17,116.55,82.82,True,False,LOSERS_CONSOLATION_LADDER
810,2023,15,17,15,82.82,116.55,True,False,LOSERS_CONSOLATION_LADDER
811,2023,16,9,11,85.44,128.6,True,False,WINNERS_BRACKET
812,2023,16,11,9,128.6,85.44,True,False,WINNERS_BRACKET
813,2023,16,12,4,106.65,134.13,True,False,WINNERS_BRACKET
814,2023,16,4,12,134.13,106.65,True,False,WINNERS_BRACKET
815,2023,16,16,1,93.29,122.52,True,False,WINNERS_CONSOLATION_LADDER
816,2023,16,1,16,122.52,93.29,True,False,WINNERS_CONSOLATION_LADDER
817,2023,16,26,15,82.7,126.24,True,False,LOSERS_CONSOLATION_LADDER
818,2023,16,15,26,126.24,82.7,True,False,LOSERS_CONSOLATION_LADDER
819,2023,16,7,17,104.75,88.09,True,False,LOSERS_CONSOLATION_LADDER
820,2023,16,17,7,88.09,104.75,True,False,LOSERS_CONSOLATION_LADDER
821,2023,17,4,11,129.53,123.6,True,False,WINNERS_BRACKET
822,2023,17,11,4,123.6,129.53,True,False,WINNERS_BRACKET
823,2023,17,9,12,117.42,123.71,True,False,WINNERS_CONSOLATION_LADDER
824,2023,17,12,9,123.71,117.42,True,False,WINNERS_CONSOLATION_LADDER
825,2023,17,16,1,118.77,105.94,True,False,WINNERS_CONSOLATION_LADDER
826,2023,17,1,16,105.94,118.77,True,False,WINNERS_CONSOLATION_LADDER
827,2023,17,7,15,79.3,84.89,True,False,LOSERS_CONSOLATION_LADDER
828,2023,17,15,7,84.89,79.3,True,False,LOSERS_CONSOLATION_LADDER
829,2023,17,26,17,87.59,98.63,True,False,LOSERS_CONSOLATION_LADDER
830,2023,17,17,26,98.63,87.59,True,False,LOSERS_CONSOLATION_LADDER
831,2024,1,7,17,92.14,85.65,False,False,NONE
832,2024,1,17,7,85.65,92.14,False,False,NONE
833,2024,1,16,12,89.0,87.23,False,False,NONE
834,2024,1,12,16,87.23,89.0,False,False,NONE
835,2024,1,9,1,132.67,123.97,False,False,NONE
836,2024,1,1,9,123.97,132.67,False,False,NONE
837,2024,1,15,4,100.51,103.01,False,False,NONE
838,2024,1,4,15,103.01,100.51,False,False,NONE
839,2024,1,11,26,113.48,104.84,False,False,NONE
840,2024,1,26,11,104.84,113.48,False,False,NONE
841,2024,2,26,1,143.57,94.14,False,False,NONE
842,2024,2,1,26,94.14,143.57,False,False,NONE
843,2024,2,11,12,101.08,136.19,False,False,NONE
844,2024,2,12,11,136.19,101.08,False,False,NONE
845,2024,2,17,9,116.13,96.33,False,False,NONE
846,2024,2,9,17,96.33,116.13,False,False,NONE
847,2024,2,4,16,114.86,134.58,False,False,NONE
848,2024,2,16,4,134.58,114.86,False,False,NONE
849,2024,2,7,15,110.53,111.93,False,False,NONE
850,2024,2,15,7,111.93,110.53,False,False,NONE
851,2024,3,7,26,151.52,109.85,False,False,NONE
852,2024,3,26,7,109.85,151.52,False,False,NONE
853,2024,3,16,11,79.04,105.98,False,False,NONE
854,2024,3,11,16,105.98,79.04,False,False,NONE
855,2024,3,1,17,86.28,114.37,False,False,NONE
856,2024,3,17,1,114.37,86.28,False,False,NONE
857,2024,3,12,15,72.1,111.59,False,False,NONE
858,2024,3,15,12,111.59,72.1,False,False,NONE
859,2024,3,4,9,154.52,142.11,False,False,NONE
860,2024,3,9,4,142.11,154.52,False,False,NONE
861,2024,4,12,17,146.07,100.84,False,False,NONE
862,2024,4,17,12,100.84,146.07,False,False,NONE
863,2024,4,11,4,93.76,105.99,False,False,NONE
864,2024,4,4,11,105.99,93.76,False,False,NONE
865,2024,4,9,26,130.51,119.72,False,False,NONE
866,2024,4,26,9,119.72,130.51,False,False,NONE
867,2024,4,16,15,96.88,80.52,False,False,NONE
868,2024,4,15,16,80.52,96.88,False,False,NONE
869,2024,4,7,1,90.55,75.82,False,False,NONE
870,2024,4,1,7,75.82,90.55,False,False,NONE
871,2024,5,26,17,91.13,119.43,False,False,NONE
872,2024,5,17,26,119.43,91.13,False,False,NONE
873,2024,5,4,12,122.06,111.29,False,False,NONE
874,2024,5,12,4,111.29,122.06,False,False,NONE
875,2024,5,7,9,115.69,156.94,False,False,NONE
876,2024,5,9,7,156.94,115.69,False,False,NONE
877,2024,5,11,15,74.94,116.7,False,False,NONE
878,2024,5,15,11,116.7,74.94,False,False,NONE
879,2024,5,16,1,109.0,93.85,False,False,NONE
880,2024,5,1,16,93.85,109.0,False,False,NONE
881,2024,6,9,15,115.59,91.99,False,False,NONE
882,2024,6,15,9,91.99,115.59,False,False,NONE
883,2024,6,1,4,140.72,101.75,False,False,NONE
884,2024,6,4,1,101.75,140.72,False,False,NONE
885,2024,6,26,16,103.3,141.06,False,False,NONE
886,2024,6,16,26,141.06,103.3,False,False,NONE
887,2024,6,12,11,144.24,125.34,False,False,NONE
888,2024,6,11,12,125.34,144.24,False,False,NONE
889,2024,6,17,7,91.93,115.93,False,False,NONE
890,2024,6,7,17,115.93,91.93,False,False,NONE
891,2024,7,15,4,123.1,163.78,False,False,NONE
892,2024,7,4,15,163.78,123.1,False,False,NONE
893,2024,7,9,1,105.02,114.14,False,False,NONE
894,2024,7,1,9,114.14,105.02,False,False,NONE
895,2024,7,7,26,103.97,107.96,False,False,NONE
896,2024,7,26,7,107.96,103.97,False,False,NONE
897,2024,7,12,16,102.34,108.9,False,False,NONE
898,2024,7,16,12,108.9,102.34,False,False,NONE
899,2024,7,11,17,82.46,51.06,False,False,NONE
900,2024,7,17,11,51.06,82.46,False,False,NONE
901,2024,8,11,4,131.49,99.88,False,False,NONE
902,2024,8,4,11,99.88,131.49,False,False,NONE
903,2024,8,1,17,131.04,101.87,False,False,NONE
904,2024,8,17,1,101.87,131.04,False,False,NONE
905,2024,8,26,9,132.78,136.41,False,False,NONE
906,2024,8,9,26,136.41,132.78,False,False,NONE
907,2024,8,16,15,125.76,97.26,False,False,NONE
908,2024,8,15,16,97.26,125.76,False,False,NONE
909,2024,8,7,12,127.34,166.93,False,False,NONE
910,2024,8,12,7,166.93,127.34,False,False,NONE
911,2024,9,16,11,126.58,123.01,False,False,NONE
912,2024,9,11,16,123.01,126.58,False,False,NONE
913,2024,9,4,9,126.56,126.3,False,False,NONE
914,2024,9,9,4,126.3,126.56,False,False,NONE
915,2024,9,1,7,113.78,101.46,False,False,NONE
916,2024,9,7,1,101.46,113.78,False,False,NONE
917,2024,9,15,12,125.92,99.83,False,False,NONE
918,2024,9,12,15,99.83,125.92,False,False,NONE
919,2024,9,26,17,117.24,93.59,False,False,NONE
920,2024,9,17,26,93.59,117.24,False,False,NONE
921,2024,10,16,1,110.44,111.6,False,False,NONE
922,2024,10,1,16,111.6,110.44,False,False,NONE
923,2024,10,4,12,118.75,114.53,False,False,NONE
924,2024,10,12,4,114.53,118.75,False,False,NONE
925,2024,10,9,17,146.77,94.08,False,False,NONE
926,2024,10,17,9,94.08,146.77,False,False,NONE
927,2024,10,7,11,118.79,79.82,False,False,NONE
928,2024,10,11,7,79.82,118.79,False,False,NONE
929,2024,10,26,15,78.49,113.24,False,False,NONE
930,2024,10,15,26,113.24,78.49,False,False,NONE
931,2024,11,15,11,126.98,106.67,False,False,NONE
932,2024,11,11,15,106.67,126.98,False,False,NONE
933,2024,11,26,4,150.53,157.21,False,False,NONE
934,2024,11,4,26,157.21,150.53,False,False,NONE
935,2024,11,7,9,104.58,101.07,False,False,NONE
936,2024,11,9,7,101.07,104.58,False,False,NONE
937,2024,11,16,17,111.03,79.63,False,False,NONE
938,2024,11,17,16,79.63,111.03,False,False,NONE
939,2024,11,12,1,96.68,119.86,False,False,NONE
940,2024,11,1,12,119.86,96.68,False,False,NONE
941,2024,12,11,7,79.29,91.95,False,False,NONE
942,2024,12,7,11,91.95,79.29,False,False,NONE
943,2024,12,16,9,90.4,113.9,False,False,NONE
944,2024,12,9,16,113.9,90.4,False,False,NONE
945,2024,12,4,17,85.31,132.42,False,False,NONE
946,2024,12,17,4,132.42,85.31,False,False,NONE
947,2024,12,26,12,114.9,116.51,False,False,NONE
948,2024,12,12,26,116.51,114.9,False,False,NONE
949,2024,12,1,15,95.88,176.04,False,False,NONE
950,2024,12,15,1,176.04,95.88,False,False,NONE
951,2024,13,15,17,131.13,108.86,False,False,NONE
952,2024,13,17,15,108.86,131.13,False,False,NONE
953,2024,13,4,16,116.28,100.01,False,False,NONE
954,2024,13,16,4,100.01,116.28,False,False,NONE
955,2024,13,9,11,111.86,81.83,False,False,NONE
956,2024,13,11,9,81.83,111.86,False,False,NONE
957,2024,13,7,12,102.22,98.76,False,False,NONE
958,2024,13,12,7,98.76,102.22,False,False,NONE
959,2024,13,1,26,96.41,131.58,False,False,NONE
960,2024,13,26,1,131.58,96.41,False,False,NONE
961,2024,14,17,4,78.04,120.96,False,False,NONE
962,2024,14,4,17,120.96,78.04,False,False,NONE
963,2024,14,1,11,156.62,194.82,False,False,NONE
964,2024,14,11,1,194.82,156.62,False,False,NONE
965,2024,14,9,12,134.93,143.47,False,False,NONE
966,2024,14,12,9,143.47,134.93,False,False,NONE
967,2024,14,26,16,105.45,112.74,False,False,NONE
968,2024,14,16,26,112.74,105.45,False,False,NONE
969,2024,14,7,15,97.59,116.48,False,False,NONE
970,2024,14,15,7,116.48,97.59,False,False,NONE
971,2024,15,4,0,143.01,0.0,True,False,WINNERS_BRACKET
972,2024,15,15,7,109.41,63.73,True,False,WINNERS_BRACKET
973,2024,15,7,15,63.73,109.41,True,False,WINNERS_BRACKET
974,2024,15,16,12,145.15,143.49,True,False,WINNERS_BRACKET
975,2024,15,12,16,143.49,145.15,True,False,WINNERS_BRACKET
976,2024,15,9,0,114.75,0.0,True,False,WINNERS_BRACKET
977,2024,15,1,11,94.95,130.83,True,False,LOSERS_CONSOLATION_LADDER
978,2024,15,11,1,130.83,94.95,True,False,LOSERS_CONSOLATION_LADDER
979,2024,15,26,17,119.0,120.54,True,False,LOSERS_CONSOLATION_LADDER
980,2024,15,17,26,120.54,119.0,True,False,LOSERS_CONSOLATION_LADDER
981,2024,16,4,15,123.6,127.43,True,False,WINNERS_BRACKET
982,2024,16,15,4,127.43,123.6,True,False,WINNERS_BRACKET
983,2024,16,9,16,160.54,89.16,True,False,WINNERS_BRACKET
984,2024,16,16,9,89.16,160.54,True,False,WINNERS_BRACKET
985,2024,16,7,12,106.23,129.62,True,False,WINNERS_CONSOLATION_LADDER
986,2024,16,12,7,129.62,106.23,True,False,WINNERS_CONSOLATION_LADDER
987,2024,16,11,17,97.76,85.08,True,False,LOSERS_CONSOLATION_LADDER
988,2024,16,17,11,85.08,97.76,True,False,LOSERS_CONSOLATION_LADDER
989,2024,16,1,26,92.06,131.57,True,False,LOSERS_CONSOLATION_LADDER
990,2024,16,26,1,131.57,92.06,True,False,LOSERS_CONSOLATION_LADDER
991,2024,17,9,15,168.69,155.69,True,False,WINNERS_BRACKET
992,2024,17,15,9,155.69,168.69,True,False,WINNERS_BRACKET
993,2024,17,4,16,100.7,46.72,True,False,WINNERS_CONSOLATION_LADDER
994,2024,17,16,4,46.72,100.7,True,False,WINNERS_CONSOLATION_LADDER
995,2024,17,7,12,93.62,128.28,True,False,WINNERS_CONSOLATION_LADDER
996,2024,17,12,7,128.28,93.62,True,False,WINNERS_CONSOLATION_LADDER
997,2024,17,11,26,90.06,112.27,True,False,LOSERS_CONSOLATION_LADDER
998,2024,17,26,11,112.27,90.06,True,False,LOSERS_CONSOLATION_LADDER
999,2024,17,1,17,85.24,95.09,True,False,LOSERS_CONSOLATION_LADDER
1000,2024,17,17,1,95.09,85.24,True,False,LOSERS_CONSOLATION_LADDER
